lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.8 0.9 1.0386101 0.976105 0.48149216 0.9607843137254902 49 0.9984372 0.9973357 0.13977055
0.85 0.95 1.0295292 0.9554221 0.4861804 0.9607843137254902 49 1.0007665 1.0025542 0.14068641
0.9 1.0 1.0240526 0.93706083 0.47683197 0.9607843137254902 49 1.0071603 0.9975386 0.14075099
0.95 0.4 1.0151937 0.91987824 0.47853965 0.9607843137254902 49 1.009691 0.9935703 0.14415053
0.85 0.65 1.0303257 0.95700514 0.4814482 0.9607843137254902 49 1.0014961 0.99421626 0.13864969
0.3 0.75 1.8231903 1.8137653 0.86011684 0.9215686274509803 47 1.0109868 0.9243633 0.2627771
0.6 0.15 1.0646336 1.019387 0.49187803 0.9411764705882353 48 0.98174936 0.9533298 0.14630225
0.55 0.9 1.0774066 1.0228788 0.4993601 0.9411764705882353 48 1.0080906 0.94614106 0.17787746
1.0 0.3 1.0081562 0.9044329 0.48052275 0.9411764705882353 48 1.0117428 0.98495317 0.14654471
0.55 0.85 1.0729555 1.0101281 0.50236386 0.9411764705882353 48 1.0038441 0.94284165 0.17138645
0.95 0.3 1.0165184 0.91544867 0.47966957 0.9607843137254902 49 1.0094433 0.993857 0.14376436
1.0 0.8 1.008862 0.9041315 0.47875717 0.9411764705882353 48 1.0126508 0.9903899 0.14689973919
0.95 0.1 1.0160433 0.91971004 0.48026082 0.9607843137254902 49 1.0090191 0.9883614 0.1427072
0.95 0.55 1.0156116 0.9183211 0.47621232 0.9607843137254902 49 1.0106677 0.9946035 0.14464964
0.95 0.6 1.0157217 0.920004 0.4804885 0.9607843137254902 49 1.0082685 0.9920614 0.14248718
0.95 0.25 1.0154897 0.9159614 0.47831285 0.9607843137254902 49 1.0082287 0.9910267 0.14220375
0.85 0.85 1.0335786 0.95630646 0.47974646 0.9607843137254902 49 1.0035186 1.0005007 0.13890015
0.95 0.65 1.0134364 0.9170869 0.47823015 0.9607843137254902 49 1.0094984 0.99156904 0.14425883
0.85 0.55 1.0292906 0.9575136 0.48313153 0.9607843137254902 49 1.0007108 1.0022743 0.14000684
1.0 0.35 1.0096388 0.9026197 0.47742793 0.9411764705882353 48 1.012152 0.988863 0.14448766
0.55 1.0 1.0788076 1.022314 0.5015424 0.9411764705882353 48 1.0044903 0.94406754 0.17354077
0.95 0.35 1.0139539 0.91972 0.47914234 0.9607843137254902 49 1.0093684 0.9906684 0.14434955
1.0 0.95 1.0070916 0.9022399 0.47578052 0.9411764705882353 48 1.0143281 0.9927028 0.14725336
